CrimeId,VictimId
234925,234925
280777,280777
764892,764892
252241,252241
602858,602858
535160,535160
665162,665162
317838,317838
975791,668393
526641,526641
365367,365367
597775,597775
716071,716071
191468,191468
676496,676496
752098,752098
248192,248192
438013,438013
977180,768371
557062,557062
80775,80775
100005,100005
53016,53016
632161,632161
503369,503369
102335,102335
979539,662479
314063,314063
467606,467606
971111,478364
486746,486746
615901,615901
390774,390774
339395,339395
644659,644659
121812,121812
176987,176987
170293,170293
212807,212807
445893,445893
223954,223954
745989,745989
922566,922566
378319,378319
369050,369050
972084,431397
112216,112216
305733,305733
10118,10118
17000,17000
841176,841176
472292,472292
189896,189896
744827,744827
85629,85629
419831,419831
252295,252295
683502,683502
144872,144872
432313,432313
630985,630985
705016,705016
377359,377359
547272,547272
898572,898572
703621,703621
361101,361101
493412,493412
440945,440945
885343,885343
634719,634719
965729,10121
707863,707863
214768,214768
843926,843926
96973,96973
662726,662726
488671,488671
671824,671824
699003,699003
168431,168431
254018,254018
791812,791812
969837,205836
447443,447443
817098,817098
917204,917204
138617,138617
593899,593899
527814,527814
813217,813217
335861,335861
724902,724902
170743,170743
626852,626852
67885,67885
972771,531552
198413,198413
735192,735192
663994,663994
767790,767790
841934,841934
683479,683479
813405,813405
951459,951459
350573,350573
859073,859073
943833,943833
847629,847629
230912,230912
84849,84849
662853,662853
740786,740786
875702,875702
971929,598173
155809,155809
862837,862837
811998,811998
533124,533124
44786,44786
123919,123919
171943,171943
439601,439601
953269,953269
935948,935948
203027,203027
494337,494337
639285,639285
761549,761549
821767,821767
493183,493183
232847,232847
514044,514044
160871,160871
722116,722116
574055,574055
573816,573816
439256,439256
157461,157461
963099,173187
266690,266690
8593,8593
27318,27318
403727,403727
623620,623620
61248,61248
619125,619125
12548,12548
844181,844181
43234,43234
615422,615422
873105,873105
229536,229536
61152,61152
977707,870731
797807,797807
498519,498519
778022,778022
121045,121045
501832,501832
975611,734960
69868,69868
695921,695921
51064,51064
529768,529768
714441,714441
881905,881905
686716,686716
154906,154906
316792,316792
162916,162916
85916,85916
126226,126226
559761,559761
869621,869621
241583,241583
33225,33225
30786,30786
457303,457303
518108,518108
503832,503832
104631,104631
548297,548297
645067,645067
712467,712467
210370,210370
618033,618033
916832,916832
266847,266847
897299,897299
272664,272664
132577,132577
271486,271486
12340,12340
317666,317666
895088,895088
302516,302516
317645,317645
846093,846093
730416,730416
752061,752061
154354,154354
460549,460549
582666,582666
751906,751906
170225,170225
415756,415756
968523,324089
63009,63009
189658,189658
337340,337340
963613,86472
972120,482391
609034,609034
881925,881925
952779,952779
843493,843493
639871,639871
546997,546997
885998,885998
602538,602538
769277,769277
835869,835869
646036,646036
724897,724897
147333,147333
408014,408014
173693,173693
513394,513394
364193,364193
263718,263718
522866,522866
402876,402876
113978,113978
291910,291910
205479,205479
839050,839050
813498,813498
359471,359471
263699,263699
446617,446617
69202,69202
498070,498070
7346,7346
839704,839704
385759,385759
614680,614680
20760,20760
956592,956592
649813,649813
938225,938225
182555,182555
522151,522151
744789,744789
229071,229071
825096,825096
608989,608989
131668,131668
572926,572926
13640,13640
597955,597955
609998,609998
302118,302118
334170,334170
628021,628021
725499,725499
208585,208585
700776,700776
169720,169720
77493,77493
497487,497487
949009,949009
43731,43731
440581,440581
282936,282936
231735,231735
666054,666054
23572,23572
125457,125457
401963,401963
347823,347823
453351,453351
474729,474729
966141,73349
911239,911239
153666,153666
86749,86749
198085,198085
447533,447533
940048,940048
263048,263048
353283,353283
335014,335014
846260,846260
340463,340463
421120,421120
496925,496925
74439,74439
348785,348785
889699,889699
581038,581038
280240,280240
757942,757942
219091,219091
705083,705083
502534,502534
387536,387536
142796,142796
44988,44988
269965,269965
312634,312634
848488,848488
612794,612794
637202,637202
339164,339164
958796,958796
446471,446471
501048,501048
725220,725220
285865,285865
589969,589969
514671,514671
207823,207823
895986,895986
25333,25333
784989,784989
930927,930927
311005,311005
656055,656055
7558,7558
829256,829256
551580,551580
308302,308302
108247,108247
836626,836626
828083,828083
976296,848089
56356,56356
289878,289878
878010,878010
353367,353367
484008,484008
45054,45054
506762,506762
722439,722439
559127,559127
485152,485152
547356,547356
539414,539414
934107,934107
570619,570619
647843,647843
542204,542204
609209,609209
51441,51441
638909,638909
698872,698872
620711,620711
296429,296429
723404,723404
476004,476004
782837,782837
727044,727044
401049,401049
979576,649352
383931,383931
368860,368860
620577,620577
908474,908474
185824,185824
812154,812154
170613,170613
428543,428543
659792,659792
741536,741536
440368,440368
339187,339187
510122,510122
825971,825971
772308,772308
870480,870480
49280,49280
490740,490740
877483,877483
821571,821571
616892,616892
874001,874001
216918,216918
30027,30027
737146,737146
245853,245853
576264,576264
871602,871602
632290,632290
211084,211084
122591,122591
874464,874464
630679,630679
855106,855106
97862,97862
15761,15761
335842,335842
473809,473809
556126,556126
707581,707581
145815,145815
896200,896200
18561,18561
236493,236493
211168,211168
97928,97928
280521,280521
406957,406957
891877,891877
380476,380476
38469,38469
785303,785303
302208,302208
196489,196489
855866,855866
912017,912017
871591,871591
918258,918258
820533,820533
310422,310422
458603,458603
407118,407118
428171,428171
317484,317484
871466,871466
39661,39661
91550,91550
489540,489540
191242,191242
173326,173326
792547,792547
975716,830601
642305,642305
601223,601223
744381,744381
381530,381530
366686,366686
969833,262139
769204,769204
931601,931601
824886,824886
370053,370053
517675,517675
233,233
422821,422821
424185,424185
758240,758240
105567,105567
581857,581857
950323,950323
97567,97567
978571,842970
881051,881051
516946,516946
635176,635176
396897,396897
354332,354332
345016,345016
11727,11727
225198,225198
943353,943353
543669,543669
979198,863417
177017,177017
137558,137558
215668,215668
447944,447944
744820,744820
318183,318183
209054,209054
398758,398758
586285,586285
683645,683645
361494,361494
277645,277645
155779,155779
9098,9098
555122,555122
300933,300933
355283,355283
760732,760732
692770,692770
687749,687749
290712,290712
710162,710162
296254,296254
449278,449278
872579,872579
457932,457932
706129,706129
116680,116680
478638,478638
344237,344237
878167,878167
727410,727410
755850,755850
250255,250255
224185,224185
580696,580696
83597,83597
962634,962634
270581,270581
519159,519159
922557,922557
896816,896816
958474,958474
703677,703677
976121,680775
892976,892976
573537,573537
103837,103837
77335,77335
346854,346854
933256,933256
843192,843192
868108,868108
660646,660646
188983,188983
972275,463224
513210,513210
370311,370311
7576,7576
556440,556440
972351,513073
484748,484748
753574,753574
914510,914510
816326,816326
935517,935517
56112,56112
470595,470595
16081,16081
832203,832203
92744,92744
762340,762340
517004,517004
400776,400776
473382,473382
721338,721338
92473,92473
894111,894111
765185,765185
38808,38808
783688,783688
635199,635199
546801,546801
970116,275244
562187,562187
256067,256067
932898,932898
670928,670928
32855,32855
916019,916019
273083,273083
502676,502676
671013,671013
773472,773472
787622,787622
188326,188326
869467,869467
222669,222669
697295,697295
809497,809497
2209,2209
476256,476256
826341,826341
592475,592475
761679,761679
312281,312281
804031,804031
971101,430715
44691,44691
697549,697549
882256,882256
726093,726093
698836,698836
492833,492833
576050,576050
40093,40093
290004,290004
294831,294831
742745,742745
872951,872951
839891,839891
910287,910287
827871,827871
963690,141408
714974,714974
460094,460094
306085,306085
95024,95024
357619,357619
929861,929861
967185,312650
450827,450827
421959,421959
937803,937803
770828,770828
54031,54031
264613,264613
394985,394985
615458,615458
659095,659095
518664,518664
282498,282498
242954,242954
892793,892793
674006,674006
819184,819184
363470,363470
668982,668982
580028,580028
365497,365497
869070,869070
52340,52340
120253,120253
874321,874321
678270,678270
637840,637840
477101,477101
357559,357559
444324,444324
58553,58553
906036,906036
745815,745815
579465,579465
668028,668028
237181,237181
104496,104496
160150,160150
644463,644463
468377,468377
203287,203287
709045,709045
745632,745632
31825,31825
594592,594592
11088,11088
436380,436380
271096,271096
839296,839296
131091,131091
416403,416403
266397,266397
818915,818915
600214,600214
602577,602577
634283,634283
198917,198917
282504,282504
370854,370854
661694,661694
75968,75968
273771,273771
941872,941872
837429,837429
825732,825732
895408,895408
174639,174639
233881,233881
176139,176139
23338,23338
618899,618899
543323,543323
191947,191947
346624,346624
416226,416226
544583,544583
762751,762751
670731,670731
962600,962600
800735,800735
358237,358237
457958,457958
954360,954360
770924,770924
873950,873950
937304,937304
852237,852237
109295,109295
349662,349662
299559,299559
898785,898785
56247,56247
92786,92786
978410,831333
201893,201893
722482,722482
762232,762232
166145,166145
434591,434591
879970,879970
26585,26585
705719,705719
969602,250625
822576,822576
673099,673099
653887,653887
14729,14729
572034,572034
726979,726979
852832,852832
393304,393304
636724,636724
624924,624924
922586,922586
635001,635001
58829,58829
551328,551328
165849,165849
639620,639620
202528,202528
100476,100476
36508,36508
765414,765414
76364,76364
407673,407673
975898,731957
859087,859087
917425,917425
891536,891536
646595,646595
90752,90752
755596,755596
340223,340223
686156,686156
336323,336323
108910,108910
4481,4481
833130,833130
12316,12316
212104,212104
794024,794024
287046,287046
725189,725189
509647,509647
785993,785993
384073,384073
157587,157587
44832,44832
30875,30875
344467,344467
808465,808465
368400,368400
530324,530324
289797,289797
84409,84409
617840,617840
636576,636576
576429,576429
563764,563764
161306,161306
91749,91749
711705,711705
777209,777209
349956,349956
132853,132853
740449,740449
978609,725054
176172,176172
356050,356050
439994,439994
519307,519307
829566,829566
391593,391593
132272,132272
142711,142711
112151,112151
573532,573532
474149,474149
947946,947946
257113,257113
394860,394860
359794,359794
394345,394345
846420,846420
606572,606572
729368,729368
741297,741297
309485,309485
559047,559047
363906,363906
742042,742042
217006,217006
925376,925376
749989,749989
510327,510327
853262,853262
502702,502702
21975,21975
155641,155641
846501,846501
284028,284028
832035,832035
213366,213366
818995,818995
78720,78720
847407,847407
134424,134424
977803,656691
452014,452014
487313,487313
843250,843250
175631,175631
888057,888057
38556,38556
525409,525409
58045,58045
115840,115840
115674,115674
685969,685969
737351,737351
171454,171454
568751,568751
435000,435000
231661,231661
660588,660588
950484,950484
573572,573572
294411,294411
520289,520289
771763,771763
673064,673064
754874,754874
814526,814526
918602,918602
138632,138632
288775,288775
15803,15803
905182,905182
881475,881475
367410,367410
970926,284149
496693,496693
100870,100870
242436,242436
900007,900007
769869,769869
794974,794974
218117,218117
81947,81947
396895,396895
158586,158586
906541,906541
370276,370276
975865,789607
625504,625504
461579,461579
618597,618597
589919,589919
223894,223894
948418,948418
810303,810303
940859,940859
21472,21472
200679,200679
973580,563993
855667,855667
791781,791781
244470,244470
771041,771041
763740,763740
311114,311114
429331,429331
218404,218404
23713,23713
435237,435237
552880,552880
803502,803502
572431,572431
643010,643010
590110,590110
932591,932591
274617,274617
861218,861218
878350,878350
965806,97500
10318,10318
516433,516433
317913,317913
156947,156947
136134,136134
876894,876894
556177,556177
692085,692085
473106,473106
65506,65506
815384,815384
512640,512640
511380,511380
881608,881608
580514,580514
357038,357038
78099,78099
299343,299343
142989,142989
903214,903214
139256,139256
162506,162506
965548,32048
875668,875668
733295,733295
610936,610936
473746,473746
362388,362388
71354,71354
247700,247700
619140,619140
555831,555831
61878,61878
271228,271228
826030,826030
183020,183020
704628,704628
832957,832957
940290,940290
743708,743708
836476,836476
759818,759818
220084,220084
893091,893091
450639,450639
638323,638323
890215,890215
114779,114779
681537,681537
224983,224983
88406,88406
760733,760733
918650,918650
813997,813997
749826,749826
455435,455435
478263,478263
495472,495472
629467,629467
881856,881856
641588,641588
549964,549964
617714,617714
354531,354531
292638,292638
195102,195102
317846,317846
613412,613412
747773,747773
520209,520209
182360,182360
587490,587490
869009,869009
812392,812392
261748,261748
303069,303069
315,315
428696,428696
351003,351003
332916,332916
70708,70708
628664,628664
75740,75740
428056,428056
263060,263060
805177,805177
916685,916685
703258,703258
354566,354566
963526,176013
941051,941051
256777,256777
708131,708131
498735,498735
539818,539818
874571,874571
966526,142945
413207,413207
503278,503278
468411,468411
969537,266547
307977,307977
13997,13997
562626,562626
227620,227620
806228,806228
154648,154648
316553,316553
24924,24924
324722,324722
39038,39038
968139,387875
462482,462482
960196,960196
370836,370836
571218,571218
640439,640439
519505,519505
113309,113309
697247,697247
274167,274167
910857,910857
354015,354015
413746,413746
737247,737247
532304,532304
327403,327403
234915,234915
632409,632409
520315,520315
584368,584368
109298,109298
639773,639773
978479,755458
812440,812440
481715,481715
626403,626403
521353,521353
658761,658761
461068,461068
110065,110065
201099,201099
882668,882668
436898,436898
140971,140971
885758,885758
111582,111582
571517,571517
183503,183503
194666,194666
627215,627215
258557,258557
910014,910014
118411,118411
882847,882847
357355,357355
726375,726375
448455,448455
974307,418739
754405,754405
172634,172634
245088,245088
277178,277178
182561,182561
8840,8840
977791,679694
378546,378546
681916,681916
766312,766312
651268,651268
516544,516544
359993,359993
746918,746918
811326,811326
745895,745895
53280,53280
579810,579810
375801,375801
439719,439719
245025,245025
776230,776230
294477,294477
374106,374106
881003,881003
415876,415876
958854,958854
732695,732695
614810,614810
736681,736681
99806,99806
832547,832547
611839,611839
948586,948586
542086,542086
228079,228079
658745,658745
727575,727575
73202,73202
135905,135905
885772,885772
609183,609183
239740,239740
106798,106798
968815,239566
787674,787674
91818,91818
644205,644205
698418,698418
215944,215944
203838,203838
47948,47948
841948,841948
150438,150438
176396,176396
66341,66341
633208,633208
178060,178060
782456,782456
687110,687110
327893,327893
860613,860613
585305,585305
175471,175471
446841,446841
30726,30726
397865,397865
671323,671323
261867,261867
388806,388806
769517,769517
561727,561727
168663,168663
887285,887285
743823,743823
556166,556166
979079,726530
793567,793567
669282,669282
521479,521479
120462,120462
398192,398192
607814,607814
39936,39936
122447,122447
371993,371993
568060,568060
584115,584115
342330,342330
523838,523838
939767,939767
66945,66945
800335,800335
821517,821517
794649,794649
134783,134783
340567,340567
489473,489473
168435,168435
733743,733743
731796,731796
650591,650591
782012,782012
347584,347584
959534,959534
200133,200133
625346,625346
49515,49515
220895,220895
368278,368278
113758,113758
975065,509986
158815,158815
873739,873739
453386,453386
947406,947406
370710,370710
192856,192856
894610,894610
455118,455118
171445,171445
320649,320649
167899,167899
738950,738950
906055,906055
31004,31004
329050,329050
413299,413299
5917,5917
900906,900906
178526,178526
202148,202148
869368,869368
935483,935483
531719,531719
524585,524585
282189,282189
425937,425937
322421,322421
339017,339017
157046,157046
664580,664580
15887,15887
970958,274816
720790,720790
820131,820131
683672,683672
633918,633918
370362,370362
894960,894960
530789,530789
15,15
593886,593886
389365,389365
854961,854961
317787,317787
560723,560723
288183,288183
624691,624691
978271,733800
765114,765114
624817,624817
838032,838032
875717,875717
61150,61150
696256,696256
743908,743908
465247,465247
10475,10475
937283,937283
725945,725945
976727,839109
432645,432645
299750,299750
701829,701829
144848,144848
75706,75706
164669,164669
810965,810965
273155,273155
79925,79925
646475,646475
108110,108110
440596,440596
913885,913885
721704,721704
489299,489299
675433,675433
579590,579590
634011,634011
113903,113903
256801,256801
150029,150029
580365,580365
978474,740572
955352,955352
970560,309403
979180,716327
12823,12823
97943,97943
580874,580874
799636,799636
260398,260398
491536,491536
865665,865665
94578,94578
900230,900230
415835,415835
26823,26823
248202,248202
37587,37587
867063,867063
693439,693439
220514,220514
700861,700861
49663,49663
53822,53822
453570,453570
333083,333083
258391,258391
315912,315912
818817,818817
803943,803943
388736,388736
315648,315648
751046,751046
797515,797515
62933,62933
281154,281154
76249,76249
287168,287168
813055,813055
979297,682430
596460,596460
536404,536404
472645,472645
256145,256145
10030,10030
195682,195682
634818,634818
313188,313188
37876,37876
632331,632331
135050,135050
938621,938621
501034,501034
701899,701899
787654,787654
267958,267958
112095,112095
585709,585709
399672,399672
955692,955692
954253,954253
893333,893333
760850,760850
573413,573413
134111,134111
218563,218563
435463,435463
331285,331285
446293,446293
148332,148332
780150,780150
310042,310042
759542,759542
288489,288489
271657,271657
231635,231635
438676,438676
875021,875021
888292,888292
334266,334266
812193,812193
109990,109990
119966,119966
835903,835903
38217,38217
735513,735513
445766,445766
349779,349779
722831,722831
137643,137643
144649,144649
551695,551695
17722,17722
755927,755927
702940,702940
975418,648957
417927,417927
19937,19937
239405,239405
627172,627172
910876,910876
434540,434540
773297,773297
767408,767408
762564,762564
548654,548654
201554,201554
924260,924260
783256,783256
832436,832436
255798,255798
21818,21818
845815,845815
963312,53936
17387,17387
639114,639114
785076,785076
875355,875355
317119,317119
89882,89882
319963,319963
138472,138472
61222,61222
847381,847381
867272,867272
430748,430748
454581,454581
336644,336644
8748,8748
944489,944489
648257,648257
401910,401910
891605,891605
692006,692006
503108,503108
914848,914848
305655,305655
58495,58495
754552,754552
14312,14312
208807,208807
742060,742060
655500,655500
709646,709646
149623,149623
310396,310396
45587,45587
712203,712203
748172,748172
562908,562908
171031,171031
922135,922135
579449,579449
867598,867598
274662,274662
217931,217931
627418,627418
941871,941871
115532,115532
579756,579756
295889,295889
980245,962166
348553,348553
74088,74088
427292,427292
835471,835471
254499,254499
672209,672209
552536,552536
357084,357084
299545,299545
382474,382474
676925,676925
254825,254825
24073,24073
209874,209874
314593,314593
805982,805982
447409,447409
25700,25700
421558,421558
220945,220945
474401,474401
472541,472541
507979,507979
952229,952229
940341,940341
936279,936279
979111,759000
784559,784559
220954,220954
786495,786495
756588,756588
695623,695623
367584,367584
828084,828084
978737,834184
219095,219095
829953,829953
156779,156779
338704,338704
886601,886601
114348,114348
28416,28416
576081,576081
115080,115080
696512,696512
902040,902040
116232,116232
841940,841940
362319,362319
249814,249814
699821,699821
140660,140660
42568,42568
948885,948885
144870,144870
797525,797525
183383,183383
529494,529494
447125,447125
976793,658815
191837,191837
336688,336688
29424,29424
61886,61886
629280,629280
193010,193010
442261,442261
870590,870590
16031,16031
50687,50687
649266,649266
459423,459423
672995,672995
282868,282868
551084,551084
73464,73464
179148,179148
811132,811132
603957,603957
212181,212181
535451,535451
813934,813934
692142,692142
649891,649891
941338,941338
476213,476213
629926,629926
348630,348630
975757,796375
527316,527316
239415,239415
172331,172331
112026,112026
859004,859004
752675,752675
905419,905419
248323,248323
867098,867098
464733,464733
425036,425036
528098,528098
622445,622445
687504,687504
143777,143777
422397,422397
35261,35261
682819,682819
239274,239274
455996,455996
29442,29442
354291,354291
863026,863026
176537,176537
826307,826307
651573,651573
569728,569728
977158,740964
759795,759795
29453,29453
249549,249549
646512,646512
826756,826756
289332,289332
201956,201956
575870,575870
969180,352318
377163,377163
844904,844904
143160,143160
178918,178918
123850,123850
78490,78490
673579,673579
197973,197973
906584,906584
613357,613357
626771,626771
162330,162330
758668,758668
204934,204934
736514,736514
204002,204002
827214,827214
80169,80169
700751,700751
38838,38838
280423,280423
961910,961910
415748,415748
867184,867184
795190,795190
105276,105276
829533,829533
93820,93820
334786,334786
968344,306472
633787,633787
642676,642676
150563,150563
741202,741202
752762,752762
772659,772659
921896,921896
2781,2781
879784,879784
630524,630524
796601,796601
734424,734424
572201,572201
136585,136585
848367,848367
165371,165371
483298,483298
173465,173465
874348,874348
510309,510309
610527,610527
825378,825378
291177,291177
713496,713496
921835,921835
336568,336568
205228,205228
700686,700686
912906,912906
960328,960328
197538,197538
727228,727228
94889,94889
646726,646726
350010,350010
537828,537828
580933,580933
796050,796050
55606,55606
182396,182396
75276,75276
623940,623940
797842,797842
135971,135971
212272,212272
321444,321444
683509,683509
72181,72181
353157,353157
619787,619787
821910,821910
398048,398048
286374,286374
469820,469820
813309,813309
661593,661593
623008,623008
380913,380913
804721,804721
927197,927197
238267,238267
860955,860955
707125,707125
594322,594322
679271,679271
301133,301133
160216,160216
768465,768465
421962,421962
6762,6762
657959,657959
288338,288338
133317,133317
692746,692746
155811,155811
971763,452340
178213,178213
66030,66030
388425,388425
95019,95019
589759,589759
881333,881333
357962,357962
328507,328507
73967,73967
151975,151975
928287,928287
715436,715436
887839,887839
967050,124014
64072,64072
356808,356808
47423,47423
145151,145151
689128,689128
16093,16093
848239,848239
203329,203329
536193,536193
79445,79445
88986,88986
94162,94162
597367,597367
534355,534355
585295,585295
102531,102531
25649,25649
598324,598324
472496,472496
760630,760630
525594,525594
736482,736482
977085,711912
32485,32485
385973,385973
420039,420039
787352,787352
352929,352929
876236,876236
102112,102112
469224,469224
672451,672451
649458,649458
697116,697116
576779,576779
798339,798339
75790,75790
194877,194877
609493,609493
407967,407967
306987,306987
209572,209572
559220,559220
349340,349340
498295,498295
968667,205197
824159,824159
63469,63469
65137,65137
589421,589421
193238,193238
453676,453676
592468,592468
46159,46159
978478,675179
231437,231437
39350,39350
709234,709234
459249,459249
354756,354756
135438,135438
921582,921582
653169,653169
946871,946871
847892,847892
144233,144233
131075,131075
230345,230345
803022,803022
526249,526249
861849,861849
720200,720200
573440,573440
463480,463480
38615,38615
79674,79674
901144,901144
492742,492742
716971,716971
925968,925968
288567,288567
305092,305092
245187,245187
159812,159812
593298,593298
820637,820637
420135,420135
909780,909780
951700,951700
579647,579647
563256,563256
966654,199012
327901,327901
281513,281513
429395,429395
943153,943153
361445,361445
137731,137731
726461,726461
932642,932642
199292,199292
598301,598301
232622,232622
455017,455017
114774,114774
78994,78994
750893,750893
605816,605816
65501,65501
388165,388165
104552,104552
428662,428662
875025,875025
956565,956565
451572,451572
954113,954113
46199,46199
259965,259965
46483,46483
572281,572281
515655,515655
45068,45068
880544,880544
255031,255031
583678,583678
167175,167175
668867,668867
858202,858202
442923,442923
128937,128937
720904,720904
453109,453109
449351,449351
177138,177138
206434,206434
616906,616906
504322,504322
656104,656104
332867,332867
34744,34744
91013,91013
509502,509502
682280,682280
419658,419658
463720,463720
975497,721207
38550,38550
675144,675144
98160,98160
954056,954056
306470,306470
154586,154586
116708,116708
587157,587157
598765,598765
905585,905585
410305,410305
689679,689679
873629,873629
864575,864575
278841,278841
975864,737838
252329,252329
13629,13629
801998,801998
798627,798627
340737,340737
322021,322021
329554,329554
410836,410836
714039,714039
635146,635146
443580,443580
403791,403791
920133,920133
354799,354799
807851,807851
901963,901963
942302,942302
774433,774433
615664,615664
766073,766073
657819,657819
223316,223316
641510,641510
434962,434962
419711,419711
136153,136153
830754,830754
928260,928260
28029,28029
63583,63583
260513,260513
293598,293598
494242,494242
35499,35499
350369,350369
258416,258416
713236,713236
926011,926011
128605,128605
286618,286618
930407,930407
954490,954490
862140,862140
595252,595252
37145,37145
489873,489873
491945,491945
411747,411747
814987,814987
254630,254630
204591,204591
442890,442890
898964,898964
838371,838371
706791,706791
99270,99270
667069,667069
608723,608723
6331,6331
479888,479888
198577,198577
353448,353448
650574,650574
410116,410116
963993,7774
429192,429192
976925,732787
978522,804904
439365,439365
548923,548923
755894,755894
891300,891300
824592,824592
616858,616858
337590,337590
817813,817813
246716,246716
92838,92838
872667,872667
287562,287562
867297,867297
658968,658968
723157,723157
240680,240680
173024,173024
966996,40921
485093,485093
927470,927470
942875,942875
730846,730846
717277,717277
781147,781147
517785,517785
717852,717852
602318,602318
357857,357857
241484,241484
95599,95599
73925,73925
76099,76099
971576,525862
46040,46040
642345,642345
367853,367853
249565,249565
728312,728312
252819,252819
298437,298437
564399,564399
687654,687654
312085,312085
937139,937139
258354,258354
166274,166274
704808,704808
101067,101067
290257,290257
485578,485578
527446,527446
602991,602991
546300,546300
710994,710994
845989,845989
220919,220919
961239,961239
116710,116710
467340,467340
687301,687301
882971,882971
445327,445327
489431,489431
453593,453593
771982,771982
463519,463519
743730,743730
102999,102999
144206,144206
852633,852633
859427,859427
35820,35820
638620,638620
354922,354922
735327,735327
650421,650421
160039,160039
228621,228621
460918,460918
914681,914681
911556,911556
147,147
784288,784288
921195,921195
420361,420361
455301,455301
527350,527350
682270,682270
610617,610617
11274,11274
449841,449841
263981,263981
743524,743524
939303,939303
650827,650827
893846,893846
725648,725648
864842,864842
244542,244542
750557,750557
339619,339619
3736,3736
490466,490466
890457,890457
18519,18519
702723,702723
561860,561860
396055,396055
560336,560336
757517,757517
177397,177397
964614,100969
130501,130501
784829,784829
700519,700519
267962,267962
860511,860511
744653,744653
363261,363261
505177,505177
618997,618997
33950,33950
490984,490984
878049,878049
6404,6404
751959,751959
106303,106303
574455,574455
958020,958020
886133,886133
567159,567159
226568,226568
641206,641206
107762,107762
977744,696683
592293,592293
137034,137034
550340,550340
74293,74293
17238,17238
33272,33272
913907,913907
523029,523029
609461,609461
674573,674573
574968,574968
949714,949714
275685,275685
546917,546917
345108,345108
424845,424845
218198,218198
667142,667142
505964,505964
930954,930954
19582,19582
500560,500560
726856,726856
963142,199751
326559,326559
124541,124541
88631,88631
124400,124400
109674,109674
102794,102794
852778,852778
224510,224510
820620,820620
498452,498452
193265,193265
198186,198186
159327,159327
806094,806094
171819,171819
311632,311632
44596,44596
725802,725802
976142,670242
945804,945804
194997,194997
425614,425614
268408,268408
971761,573889
236955,236955
316724,316724
729997,729997
236342,236342
578603,578603
447647,447647
716283,716283
796203,796203
302090,302090
519082,519082
304529,304529
582569,582569
168839,168839
87825,87825
617978,617978
379583,379583
874713,874713
403293,403293
912988,912988
884362,884362
869067,869067
176837,176837
410221,410221
730863,730863
286400,286400
934353,934353
958383,958383
227382,227382
869959,869959
863024,863024
674430,674430
518691,518691
652965,652965
763393,763393
684150,684150
895401,895401
796904,796904
91512,91512
822060,822060
394651,394651
438224,438224
713034,713034
480940,480940
806310,806310
365990,365990
660914,660914
135176,135176
220771,220771
653332,653332
474355,474355
507137,507137
130408,130408
746277,746277
245229,245229
173303,173303
791650,791650
803940,803940
26066,26066
171353,171353
360321,360321
171765,171765
345637,345637
885657,885657
98771,98771
149700,149700
515472,515472
1098,1098
976508,852670
911486,911486
595333,595333
920979,920979
656082,656082
855441,855441
694627,694627
143446,143446
526570,526570
854255,854255
853118,853118
570672,570672
261813,261813
970309,354150
696208,696208
133412,133412
816715,816715
859629,859629
442620,442620
545094,545094
965349,166577
303900,303900
503058,503058
906791,906791
784953,784953
168356,168356
151937,151937
193182,193182
476513,476513
552302,552302
32875,32875
523789,523789
15206,15206
54145,54145
328532,328532
61991,61991
307483,307483
160436,160436
174669,174669
799522,799522
702763,702763
501937,501937
899721,899721
351654,351654
677626,677626
764344,764344
473361,473361
229899,229899
121974,121974
287443,287443
61492,61492
511245,511245
837004,837004
672196,672196
557790,557790
708682,708682
120368,120368
948001,948001
239337,239337
978526,652231
765378,765378
626507,626507
437775,437775
768884,768884
433641,433641
379794,379794
451763,451763
223151,223151
214704,214704
426760,426760
172976,172976
934377,934377
825206,825206
612250,612250
256007,256007
548039,548039
905418,905418
237466,237466
486284,486284
384546,384546
493346,493346
119440,119440
167053,167053
687923,687923
819242,819242
291212,291212
768548,768548
643298,643298
429357,429357
278542,278542
907263,907263
96380,96380
701175,701175
600712,600712
10589,10589
79714,79714
529104,529104
825229,825229
616846,616846
573740,573740
258544,258544
922558,922558
200658,200658
974253,622612
91198,91198
793242,793242
150593,150593
196724,196724
139446,139446
655540,655540
153517,153517
335828,335828
843420,843420
233079,233079
260320,260320
276236,276236
850426,850426
902108,902108
965865,161333
388952,388952
653682,653682
156887,156887
281227,281227
100091,100091
180163,180163
682362,682362
976255,660274
969208,327265
75745,75745
472102,472102
827801,827801
312181,312181
40666,40666
558292,558292
393376,393376
231209,231209
495854,495854
849401,849401
775737,775737
723548,723548
571707,571707
177201,177201
407355,407355
667890,667890
240090,240090
436450,436450
412630,412630
415486,415486
2502,2502
627575,627575
929877,929877
200034,200034
635939,635939
915821,915821
56202,56202
151660,151660
850220,850220
311353,311353
645214,645214
444902,444902
670272,670272
798198,798198
286032,286032
677109,677109
57918,57918
610462,610462
513864,513864
964338,161288
444738,444738
662541,662541
939814,939814
978602,725651
402736,402736
804274,804274
218615,218615
697533,697533
397231,397231
429683,429683
787134,787134
161048,161048
312042,312042
59175,59175
132087,132087
813531,813531
960324,960324
263001,263001
714087,714087
725544,725544
302916,302916
841386,841386
605175,605175
264833,264833
826645,826645
368763,368763
220117,220117
597461,597461
567009,567009
396764,396764
573813,573813
223847,223847
804621,804621
122941,122941
104404,104404
733995,733995
880591,880591
858520,858520
656072,656072
11758,11758
26482,26482
110968,110968
