CrimeId,StreetId,DateTime
840288,3900 S FIGUEROA ST,2023-08-05T00:45:00Z
368919,10300 S BROADWAY,2021-04-19T03:30:00Z
589156,10300 S BROADWAY,2022-11-08T01:20:00Z
767408,10300 S BROADWAY,2023-02-11T20:00:00Z
213570,10300 S BROADWAY,2021-04-15T08:00:00Z
701498,10300 S BROADWAY,2023-12-10T01:20:00Z
38786,10300 S BROADWAY,2020-08-05T00:01:00Z
950347,10300 S BROADWAY,2024-02-01T18:30:00Z
254136,10300 S BROADWAY,2021-01-14T00:05:00Z
885368,10300 S BROADWAY,2024-01-07T20:03:00Z
282497,14900 VANOWEN ST,2021-10-31T21:20:00Z
632412,14900 VANOWEN ST,2022-05-09T12:20:00Z
686280,14900 VANOWEN ST,2023-03-16T10:30:00Z
136141,6300 BALBOA BL,2020-12-13T08:00:00Z
511911,6300 BALBOA BL,2022-07-04T22:30:00Z
910611,6300 BALBOA BL,2024-06-08T06:00:00Z
111685,6300 BALBOA BL,2020-04-05T15:00:00Z
425369,6300 BALBOA BL,2022-06-24T16:11:00Z
778711,6300 BALBOA BL,2023-11-17T08:00:00Z
163644,20200 ROSCOE BL,2020-09-18T05:00:00Z
970079,20200 ROSCOE BL,2021-10-02T17:30:00Z
696254,20200 ROSCOE BL,2023-08-22T12:00:00Z
845843,20200 ROSCOE BL,2023-11-14T02:28:00Z
474290,20200 ROSCOE BL,2022-02-27T02:45:00Z
447706,SANFORD,2022-02-05T04:35:00Z
539924,SANFORD,2022-08-26T20:00:00Z
385280,TAMPA,2021-05-14T15:55:00Z
39626,TAMPA,2020-03-26T17:30:00Z
672436,TAMPA,2023-01-27T20:15:00Z
980398,TAMPA,2024-03-22T07:50:00Z
688538,TAMPA,2023-04-23T14:00:00Z
917258,TAMPA,2024-01-28T19:00:00Z
202403,TAMPA,2021-04-21T06:41:00Z
154238,TAMPA,2020-04-17T18:30:00Z
271172,1400 REEVES ST,2021-04-20T19:49:00Z
446807,1400 REEVES ST,2022-12-19T21:30:00Z
548141,1400 REEVES ST,2022-04-26T00:15:00Z
214841,1400 REEVES ST,2021-06-18T23:00:00Z
39137,1400 REEVES ST,2020-07-26T11:45:00Z
827823,1400 REEVES ST,2023-10-09T06:00:00Z
650640,79TH,2023-06-16T04:00:00Z
702178,79TH,2023-11-28T00:01:00Z
542942,1600 W FLORENCE AV,2022-04-19T08:35:00Z
642195,6800 CAMROSE DR,2022-02-27T14:10:00Z
525403,6800 CAMROSE DR,2022-09-24T16:00:00Z
530478,200 N FICKETT ST,2022-12-15T15:45:00Z
967870,200 N FICKETT ST,2021-03-22T12:40:00Z
711847,11400 SHERMAN WY,2023-02-24T12:00:00Z
884362,11400 SHERMAN WY,2024-02-17T13:10:00Z
627068,11400 SHERMAN WY,2022-05-17T17:00:00Z
276952,11400 SHERMAN WY,2021-03-20T18:00:00Z
597244,11400 SHERMAN WY,2022-02-24T19:00:00Z
556694,11400 SHERMAN WY,2022-01-03T10:40:00Z
880710,11400 SHERMAN WY,2024-04-14T18:50:00Z
281529,11400 SHERMAN WY,2021-06-22T11:30:00Z
280303,11400 SHERMAN WY,2021-09-23T10:30:00Z
837786,5800 CIMARRON ST,2023-09-19T18:30:00Z
747149,5800 CIMARRON ST,2023-08-25T12:38:00Z
221822,6200 CALVIN AV,2021-04-01T08:30:00Z
583790,VICTORY BL,2022-10-04T14:30:00Z
183867,VICTORY BL,2020-04-23T11:45:00Z
177677,VICTORY BL,2020-08-07T06:16:00Z
980065,VICTORY BL,2024-02-14T18:00:00Z
136596,VICTORY BL,2020-01-23T16:30:00Z
320482,VICTORY BL,2021-11-13T22:00:00Z
670838,VICTORY BL,2023-07-30T18:05:00Z
715580,VICTORY BL,2023-10-10T20:40:00Z
587431,VICTORY BL,2022-08-06T04:00:00Z
912846,VICTORY BL,2024-04-08T19:20:00Z
815781,VICTORY BL,2023-08-28T17:00:00Z
761138,VICTORY BL,2023-12-08T08:05:00Z
7084,VICTORY BL,2020-07-28T20:20:00Z
819807,VICTORY BL,2023-08-06T00:18:00Z
272753,VICTORY BL,2021-01-06T19:30:00Z
478881,VICTORY BL,2022-04-10T21:30:00Z
746920,VICTORY BL,2023-07-12T22:30:00Z
866751,VICTORY BL,2023-12-23T20:30:00Z
967431,VICTORY BL,2021-02-05T23:00:00Z
789162,VICTORY BL,2023-01-10T19:40:00Z
867438,VICTORY BL,2023-01-07T11:57:00Z
699581,VICTORY BL,2023-03-24T02:35:00Z
150174,VICTORY BL,2020-03-08T18:40:00Z
32011,VICTORY BL,2020-04-22T22:00:00Z
7831,VICTORY BL,2020-08-28T05:00:00Z
445672,VICTORY BL,2022-12-10T01:40:00Z
170876,VICTORY BL,2020-04-23T23:00:00Z
956917,VICTORY BL,2024-02-28T16:30:00Z
772031,VICTORY BL,2023-04-07T20:25:00Z
191559,20200 W VENTURA BL,2020-06-04T23:30:00Z
781792,300 LA CIENEGA BL,2023-07-06T14:00:00Z
734926,300 LA CIENEGA BL,2023-08-06T12:30:00Z
798634,300 LA CIENEGA BL,2023-10-01T20:40:00Z
846708,300 LA CIENEGA BL,2023-09-11T08:30:00Z
832337,3300 W OLYMPIC BL,2023-05-30T14:20:00Z
847717,3300 W OLYMPIC BL,2023-06-06T05:05:00Z
388509,3300 W OLYMPIC BL,2021-02-13T11:55:00Z
299475,4000 ABOURNE RD,2021-07-06T19:00:00Z
736482,4000 ABOURNE RD,2023-07-06T22:05:00Z
721249,4000 ABOURNE RD,2023-08-30T10:10:00Z
881861,400 W 3RD ST,2024-03-02T08:25:00Z
476256,400 W 3RD ST,2022-07-09T13:00:00Z
647109,400 W 3RD ST,2023-08-18T18:00:00Z
464340,400 W 3RD ST,2022-02-07T21:15:00Z
276832,400 W 3RD ST,2021-02-10T03:28:00Z
708533,400 W 3RD ST,2023-11-14T00:01:00Z
300452,400 W 3RD ST,2021-11-10T20:30:00Z
866696,12500 HARTLAND ST,2023-07-05T00:01:00Z
962645,12500 HARTLAND ST,2024-03-04T16:00:00Z
702628,1500 MUNSON AV,2023-12-17T14:25:00Z
712892,600 FUNCHAL RD,2023-10-19T22:00:00Z
693037,17200 WELBY WY,2023-12-23T00:05:00Z
827673,600 W 28TH ST,2023-12-02T17:53:00Z
650995,600 W 28TH ST,2023-11-19T14:00:00Z
237573,600 W 28TH ST,2021-04-24T20:45:00Z
205560,600 W 28TH ST,2021-09-22T19:30:00Z
203681,600 W 28TH ST,2021-12-21T05:00:00Z
841267,600 W 28TH ST,2023-10-19T22:30:00Z
940968,600 W 28TH ST,2024-04-01T00:50:00Z
861229,600 W 28TH ST,2023-08-18T17:00:00Z
482323,9100 VANALDEN AV,2022-10-20T02:00:00Z
236743,9100 VANALDEN AV,2021-06-19T20:00:00Z
161943,6500 WOODLAKE AV,2020-08-07T11:30:00Z
398212,N VERMONT AV,2021-05-06T14:00:00Z
317524,N VERMONT AV,2021-01-26T17:20:00Z
334244,N VERMONT AV,2021-10-26T21:10:00Z
133749,N VERMONT AV,2020-05-17T15:30:00Z
894427,84TH ST,2024-04-27T14:30:00Z
599062,84TH ST,2022-02-08T15:40:00Z
321041,84TH ST,2021-05-01T00:05:00Z
638966,84TH ST,2022-05-24T15:45:00Z
381636,84TH ST,2021-10-30T20:00:00Z
368515,84TH ST,2021-12-12T14:00:00Z
301958,6100 AFTON PL,2021-05-09T22:30:00Z
962378,6100 AFTON PL,2024-02-23T07:25:00Z
967204,6200 RESEDA BL,2021-01-14T11:30:00Z
696665,6200 RESEDA BL,2023-07-04T16:20:00Z
950708,6200 RESEDA BL,2024-01-06T22:00:00Z
268007,6200 RESEDA BL,2021-11-15T12:00:00Z
121788,6200 RESEDA BL,2020-07-15T11:48:00Z
580288,6200 RESEDA BL,2022-10-09T14:56:00Z
781165,6200 RESEDA BL,2023-11-07T22:30:00Z
883402,6200 RESEDA BL,2024-02-09T22:15:00Z
500781,MIRAMAR,2022-11-27T11:00:00Z
280988,4500 VAN NUYS BL,2021-12-17T04:00:00Z
186579,4500 VAN NUYS BL,2020-11-26T09:15:00Z
775964,4500 VAN NUYS BL,2023-10-16T16:10:00Z
203188,4500 VAN NUYS BL,2021-12-06T16:15:00Z
47193,600 W 7TH ST,2020-05-20T16:00:00Z
116003,600 W 7TH ST,2020-05-04T11:45:00Z
925321,600 W 7TH ST,2024-03-12T01:30:00Z
729062,600 W 7TH ST,2023-04-28T20:35:00Z
686535,600 W 7TH ST,2023-10-30T11:05:00Z
961854,600 W 7TH ST,2024-06-14T12:00:00Z
456890,600 W 7TH ST,2022-08-19T18:20:00Z
706362,600 W 7TH ST,2023-12-15T07:00:00Z
122993,13900 FILMORE ST,2020-09-17T12:00:00Z
890175,300 S HILL ST,2024-05-06T01:30:00Z
868108,300 S HILL ST,2023-10-06T00:01:00Z
854255,300 S HILL ST,2023-11-30T00:01:00Z
960744,300 S HILL ST,2024-01-20T01:00:00Z
781135,300 S HILL ST,2023-07-29T01:00:00Z
496748,300 S HILL ST,2022-10-12T01:00:00Z
414144,300 S HILL ST,2022-06-26T23:00:00Z
847207,300 S HILL ST,2023-06-01T00:01:00Z
898037,300 S HILL ST,2024-06-05T16:55:00Z
260047,300 S HILL ST,2021-10-19T14:30:00Z
767334,300 S HILL ST,2023-09-06T23:30:00Z
905871,300 S HILL ST,2024-04-13T01:30:00Z
720323,300 S HILL ST,2023-09-20T22:01:00Z
435016,300 S HILL ST,2022-04-04T01:00:00Z
544936,300 S HILL ST,2022-01-04T01:50:00Z
874466,17900 VENTURA BL,2023-06-02T05:00:00Z
625079,17900 VENTURA BL,2022-11-21T17:30:00Z
633511,17900 VENTURA BL,2022-03-23T20:00:00Z
895233,17900 VENTURA BL,2024-01-31T19:00:00Z
569238,17900 VENTURA BL,2022-01-24T03:00:00Z
657647,17900 VENTURA BL,2023-10-12T03:30:00Z
96032,9500 MAIE AV,2020-10-05T01:25:00Z
106651,9500 MAIE AV,2020-07-25T10:00:00Z
121200,800 HAWAIIAN AV,2020-07-04T03:00:00Z
708152,800 HAWAIIAN AV,2023-04-01T00:01:00Z
388291,5700 CRENSHAW BL,2021-04-19T07:37:00Z
683316,5700 CRENSHAW BL,2023-06-18T18:30:00Z
217609,5700 CRENSHAW BL,2021-09-20T10:50:00Z
691467,6100 S HOBART BL,2023-03-13T15:25:00Z
278440,6100 S HOBART BL,2021-03-11T18:13:00Z
657970,4300 HOOPER AV,2023-02-22T14:30:00Z
149501,4300 HOOPER AV,2020-03-03T18:00:00Z
548461,4600 W MARTIN LUTHER KING JR BL,2022-08-02T22:00:00Z
747075,4600 W MARTIN LUTHER KING JR BL,2023-10-25T19:00:00Z
608647,4600 W MARTIN LUTHER KING JR BL,2022-05-27T15:45:00Z
621928,4600 W MARTIN LUTHER KING JR BL,2022-08-17T19:20:00Z
200752,4600 W MARTIN LUTHER KING JR BL,2021-02-20T19:30:00Z
517216,300 S WESTERN AV,2022-02-27T05:00:00Z
281695,300 S WESTERN AV,2021-11-23T10:50:00Z
431628,5400 LA MIRADA AV,2022-05-10T09:00:00Z
857235,5400 LA MIRADA AV,2023-12-13T18:45:00Z
515601,10600 S FIGUEROA ST,2022-01-14T21:51:00Z
208373,7800 S BROADWAY,2021-09-08T05:10:00Z
530665,7800 S BROADWAY,2022-02-01T18:50:00Z
475996,7800 S BROADWAY,2022-08-12T10:35:00Z
497941,7800 S BROADWAY,2022-09-27T01:00:00Z
414979,15800 STRATHERN ST,2022-08-02T14:30:00Z
641132,15800 STRATHERN ST,2022-10-08T13:00:00Z
157406,15800 STRATHERN ST,2020-02-11T10:30:00Z
768364,15800 STRATHERN ST,2023-04-11T08:25:00Z
858712,15800 STRATHERN ST,2023-02-04T12:05:00Z
535488,15800 STRATHERN ST,2022-12-27T16:15:00Z
205515,15800 STRATHERN ST,2021-12-08T02:00:00Z
157186,15800 STRATHERN ST,2020-08-12T11:15:00Z
719252,15800 STRATHERN ST,2023-03-01T13:20:00Z
500177,15800 STRATHERN ST,2022-05-15T14:00:00Z
175998,15800 STRATHERN ST,2020-10-21T17:30:00Z
247683,15800 STRATHERN ST,2021-07-25T23:55:00Z
396432,15800 STRATHERN ST,2021-07-19T09:45:00Z
186297,15800 STRATHERN ST,2020-02-22T08:55:00Z
954886,15800 STRATHERN ST,2024-01-14T21:33:00Z
814368,400 W 47TH ST,2023-04-24T13:55:00Z
677896,400 W 47TH ST,2023-02-10T11:35:00Z
248413,400 W 47TH ST,2021-02-05T22:45:00Z
975924,400 W 47TH ST,2023-03-05T18:30:00Z
339001,400 W 47TH ST,2021-11-14T01:00:00Z
85084,600 S SANTA FE AV,2020-05-14T05:04:00Z
218198,600 S SANTA FE AV,2021-06-29T20:00:00Z
722864,600 S SANTA FE AV,2023-06-04T00:05:00Z
913331,600 S SANTA FE AV,2024-04-21T00:01:00Z
202757,600 S SANTA FE AV,2021-11-02T09:30:00Z
303872,600 S SANTA FE AV,2021-07-28T19:00:00Z
663283,600 S SANTA FE AV,2023-07-21T00:30:00Z
344608,600 S SANTA FE AV,2021-11-09T12:30:00Z
330421,600 S SANTA FE AV,2021-12-29T01:00:00Z
267403,600 S SANTA FE AV,2021-04-25T05:20:00Z
800180,600 S SANTA FE AV,2023-03-27T13:00:00Z
431097,600 S SANTA FE AV,2022-11-24T08:00:00Z
414237,600 S SANTA FE AV,2022-08-16T05:05:00Z
257277,600 S SANTA FE AV,2021-05-24T22:00:00Z
731212,6700 LANKERSHIM BL,2023-12-23T11:25:00Z
579258,6700 LANKERSHIM BL,2022-10-08T00:08:00Z
820060,1300 W 25TH ST,2023-03-07T01:00:00Z
292931,1300 W 25TH ST,2021-09-29T00:01:00Z
632345,1300 W 25TH ST,2022-01-13T05:24:00Z
76742,1300 W 25TH ST,2020-12-27T19:00:00Z
530435,1300 W 25TH ST,2022-05-20T10:04:00Z
598005,5600 FERNWOOD AV,2022-04-06T14:40:00Z
551809,5600 FERNWOOD AV,2022-05-08T12:00:00Z
479229,5600 FERNWOOD AV,2022-03-04T13:30:00Z
546163,5600 FERNWOOD AV,2022-11-08T05:30:00Z
550858,1600 N CAHUENGA BL,2022-02-02T00:50:00Z
853897,1600 N CAHUENGA BL,2023-06-30T22:15:00Z
516214,1600 N CAHUENGA BL,2022-08-18T17:00:00Z
292404,1600 N CAHUENGA BL,2021-11-29T21:15:00Z
973625,1000 W 19TH ST,2022-08-07T22:15:00Z
438490,8400 OMELVENY AV,2022-06-23T19:00:00Z
566814,500 W 111TH ST,2022-04-09T11:10:00Z
506307,200 E 2ND ST,2022-01-16T08:58:00Z
287831,200 E 2ND ST,2021-06-25T00:01:00Z
222489,200 E 2ND ST,2021-01-15T10:38:00Z
349721,2000 N SAN FERNANDO RD,2021-03-22T17:20:00Z
531551,400 W 8TH ST,2022-03-23T01:20:00Z
962548,400 W 8TH ST,2024-03-10T08:00:00Z
103464,400 W 8TH ST,2020-09-24T02:00:00Z
952771,800 VINE ST,2024-03-12T20:30:00Z
522657,800 VINE ST,2022-04-27T07:20:00Z
295680,800 VINE ST,2021-07-03T20:20:00Z
126003,800 VINE ST,2020-12-01T01:00:00Z
513966,800 VINE ST,2022-01-01T00:50:00Z
784219,11900 VANOWEN ST,2023-12-29T18:00:00Z
977581,11900 VANOWEN ST,2023-07-17T17:40:00Z
47438,11900 VANOWEN ST,2020-03-31T02:00:00Z
406586,1900 N CAHUENGA BL,2021-04-30T20:00:00Z
199161,1900 N CAHUENGA BL,2020-05-16T07:30:00Z
643756,1900 N CAHUENGA BL,2022-02-08T12:00:00Z
525152,1900 N CAHUENGA BL,2022-08-20T19:00:00Z
279421,1900 N CAHUENGA BL,2021-08-30T06:00:00Z
366789,1900 N CAHUENGA BL,2021-11-03T19:20:00Z
223369,1900 N CAHUENGA BL,2021-05-01T01:15:00Z
340243,900 W 40TH PL,2021-01-01T00:35:00Z
459888,1600 W 219TH ST,2022-10-25T22:30:00Z
980390,1600 W 219TH ST,2024-03-21T10:45:00Z
212438,800 S HARVARD BL,2021-07-29T16:15:00Z
878049,800 S HARVARD BL,2024-01-10T11:00:00Z
972338,800 S HARVARD BL,2022-04-27T12:00:00Z
436874,800 S HARVARD BL,2022-03-13T21:30:00Z
196283,800 S HARVARD BL,2020-03-31T22:00:00Z
542885,800 S HARVARD BL,2022-05-11T15:00:00Z
357455,800 S HARVARD BL,2021-05-29T05:30:00Z
974584,800 S HARVARD BL,2022-10-31T07:45:00Z
421200,200 E 80TH ST,2022-08-01T17:00:00Z
401739,200 E 80TH ST,2021-10-04T10:10:00Z
235354,2500 GANAHL ST,2021-11-15T10:22:00Z
949736,2500 GANAHL ST,2024-02-24T07:20:00Z
952290,2500 GANAHL ST,2024-02-10T06:47:00Z
80712,12000 RIVERSIDE DR,2020-02-04T12:00:00Z
465162,12000 RIVERSIDE DR,2022-05-24T14:45:00Z
233596,12000 RIVERSIDE DR,2021-04-23T09:00:00Z
29873,12000 RIVERSIDE DR,2020-12-15T22:00:00Z
925344,ST PAUL AV,2024-03-28T21:00:00Z
190253,5000 VINCENT AV,2020-03-06T22:00:00Z
236775,100 WORLD WAY,2021-06-19T15:25:00Z
418129,100 WORLD WAY,2022-04-05T16:30:00Z
935072,100 WORLD WAY,2024-06-04T23:15:00Z
240294,100 WORLD WAY,2021-07-03T03:24:00Z
434212,100 WORLD WAY,2022-08-23T04:10:00Z
183962,100 WORLD WAY,2020-07-16T07:00:00Z
673348,100 WORLD WAY,2023-02-04T09:46:00Z
309700,100 WORLD WAY,2021-03-20T19:45:00Z
139754,100 WORLD WAY,2020-05-05T17:20:00Z
560482,100 WORLD WAY,2022-01-24T02:25:00Z
913497,100 WORLD WAY,2024-06-01T18:00:00Z
799101,100 WORLD WAY,2023-08-03T06:30:00Z
964306,1600 E 115TH ST,2020-05-03T17:30:00Z
964306,1600 E 115TH ST,2020-05-03T17:30:00Z
282007,3200 CARTER AV,2021-11-04T21:00:00Z
7296,3200 CARTER AV,2020-06-26T22:00:00Z
160629,3200 CARTER AV,2020-08-14T16:00:00Z
54494,3200 CARTER AV,2020-06-04T00:50:00Z
609534,3200 CARTER AV,2022-10-10T08:00:00Z
543276,3200 CARTER AV,2022-11-17T09:30:00Z
49363,3200 CARTER AV,2020-08-15T12:00:00Z
940654,700 S CATALINA ST,2024-02-28T15:43:00Z
771120,700 S CATALINA ST,2023-11-27T09:00:00Z
401530,700 S CATALINA ST,2021-05-23T05:45:00Z
650700,700 S CATALINA ST,2023-04-24T21:30:00Z
813731,600 IROLO ST,2023-02-23T11:30:00Z
673852,600 IROLO ST,2023-10-23T16:06:00Z
863141,600 IROLO ST,2023-11-20T16:30:00Z
901610,700 S ALVARADO ST,2024-01-07T18:00:00Z
950683,700 S ALVARADO ST,2024-01-26T11:00:00Z
814049,700 S ALVARADO ST,2023-07-01T07:35:00Z
941885,700 S ALVARADO ST,2024-02-20T11:20:00Z
607477,3400 S SEPULVEDA BL,2022-11-23T11:30:00Z
152504,6400 WOODLEY AV,2020-05-25T21:00:00Z
969208,6400 WOODLEY AV,2021-07-23T06:15:00Z
142439,6400 WOODLEY AV,2020-02-23T16:15:00Z
384588,6400 WOODLEY AV,2021-07-23T06:15:00Z
761461,2100 TOBERMAN ST,2023-09-21T12:30:00Z
845907,7300 FOOTHILL BL,2023-12-15T08:00:00Z
617430,7300 FOOTHILL BL,2022-02-13T09:12:00Z
892174,7300 FOOTHILL BL,2024-01-17T18:00:00Z
607005,7300 FOOTHILL BL,2022-06-03T20:30:00Z
293597,7300 FOOTHILL BL,2021-01-16T18:40:00Z
22876,10100 BEACH ST,2020-10-21T14:15:00Z
630917,10100 BEACH ST,2022-12-01T06:40:00Z
346842,10100 BEACH ST,2021-12-26T20:00:00Z
717924,10100 BEACH ST,2023-03-01T12:00:00Z
463429,10100 BEACH ST,2022-03-01T18:05:00Z
40777,10100 BEACH ST,2020-02-23T21:10:00Z
488762,10100 BEACH ST,2022-05-15T22:00:00Z
360791,300 WORLD WAY,2021-09-30T23:20:00Z
501899,300 WORLD WAY,2022-01-12T16:30:00Z
880366,300 WORLD WAY,2024-01-29T08:50:00Z
904964,300 WORLD WAY,2024-06-06T10:35:00Z
810301,300 WORLD WAY,2023-10-17T07:30:00Z
198644,300 WORLD WAY,2020-10-29T22:45:00Z
234592,300 WORLD WAY,2021-09-24T23:35:00Z
475278,300 WORLD WAY,2022-06-05T05:17:00Z
615540,300 WORLD WAY,2022-03-29T15:35:00Z
910036,300 WORLD WAY,2024-03-07T18:26:00Z
321867,300 WORLD WAY,2021-06-08T01:50:00Z
911197,300 WORLD WAY,2024-06-03T17:10:00Z
14869,300 WORLD WAY,2020-05-15T01:45:00Z
868484,300 WORLD WAY,2023-04-25T23:30:00Z
325463,300 WORLD WAY,2021-04-04T04:00:00Z
178465,300 WORLD WAY,2020-05-10T23:30:00Z
331455,300 WORLD WAY,2021-01-15T22:00:00Z
764767,300 WORLD WAY,2023-07-20T22:50:00Z
50947,300 WORLD WAY,2020-08-21T16:10:00Z
958941,300 WORLD WAY,2024-06-24T13:25:00Z
621139,800 LINCOLN BL,2022-10-07T15:30:00Z
324424,800 LINCOLN BL,2021-01-09T21:10:00Z
589993,800 LINCOLN BL,2022-01-10T18:34:00Z
32268,800 LINCOLN BL,2020-03-25T20:00:00Z
781038,800 LINCOLN BL,2023-02-14T15:41:00Z
138578,800 LINCOLN BL,2020-02-22T13:00:00Z
562692,700 S SPRING ST,2022-12-14T13:46:00Z
213258,700 S SPRING ST,2021-07-01T01:30:00Z
758921,700 S SPRING ST,2023-05-23T00:10:00Z
783983,700 S SPRING ST,2023-07-16T00:20:00Z
740589,700 S SPRING ST,2023-12-08T02:30:00Z
424676,700 S SPRING ST,2022-08-01T12:00:00Z
558169,700 S SPRING ST,2022-01-26T07:25:00Z
353752,700 S SPRING ST,2021-08-07T01:00:00Z
913509,700 S SPRING ST,2024-01-05T18:00:00Z
556994,700 S SPRING ST,2022-02-18T08:30:00Z
62467,700 S SPRING ST,2020-02-04T05:15:00Z
529871,700 S SPRING ST,2022-03-17T06:30:00Z
361781,RIVERSIDE DR,2021-06-16T01:00:00Z
618549,RIVERSIDE DR,2022-06-18T05:30:00Z
10788,RIVERSIDE DR,2020-12-28T03:45:00Z
970642,RIVERSIDE DR,2021-11-22T15:10:00Z
571297,RIVERSIDE DR,2022-09-07T10:00:00Z
174555,RIVERSIDE DR,2020-12-10T12:00:00Z
216274,RIVERSIDE DR,2021-02-01T00:01:00Z
291846,RIVERSIDE DR,2021-10-23T23:30:00Z
80251,RIVERSIDE DR,2020-02-10T19:00:00Z
161355,RIVERSIDE DR,2020-04-17T10:05:00Z
80191,RIVERSIDE DR,2020-09-03T18:00:00Z
251076,RIVERSIDE DR,2021-06-07T15:30:00Z
931555,RIVERSIDE DR,2024-02-15T08:00:00Z
133037,5900 W 74TH ST,2020-08-21T17:50:00Z
628439,200 CRANDALL ST,2022-04-15T09:00:00Z
719043,6700 DE SOTO AV,2023-11-27T14:30:00Z
905606,6700 DE SOTO AV,2024-01-19T17:00:00Z
909249,6700 DE SOTO AV,2024-04-22T21:30:00Z
974382,6700 DE SOTO AV,2022-10-11T21:05:00Z
233252,6700 DE SOTO AV,2021-04-24T20:00:00Z
964063,6700 DE SOTO AV,2020-04-13T08:15:00Z
526845,6700 DE SOTO AV,2022-03-14T13:30:00Z
877872,6700 DE SOTO AV,2024-03-20T16:40:00Z
970506,7300 INDEPENDENCE AV,2021-11-08T21:25:00Z
968688,7300 INDEPENDENCE AV,2021-06-10T17:15:00Z
447373,7300 INDEPENDENCE AV,2022-08-17T20:10:00Z
839668,16800 CHATSWORTH ST,2023-07-14T17:00:00Z
965094,16800 CHATSWORTH ST,2020-07-06T16:00:00Z
337149,16800 CHATSWORTH ST,2021-09-19T16:45:00Z
908923,16800 CHATSWORTH ST,2024-02-21T02:30:00Z
544631,16800 CHATSWORTH ST,2022-08-08T12:00:00Z
667116,12100 EL ORO WY,2023-04-25T02:20:00Z
278584,4700 S SLAUSON AV,2021-12-27T20:25:00Z
759373,5000 OBAMA BL,2023-01-25T14:05:00Z
189349,5000 OBAMA BL,2020-12-20T09:15:00Z
198917,5000 OBAMA BL,2020-07-19T03:00:00Z
286767,5000 OBAMA BL,2021-04-25T12:00:00Z
46471,5000 OBAMA BL,2020-09-27T01:00:00Z
364204,5000 OBAMA BL,2021-08-07T11:30:00Z
871065,5000 OBAMA BL,2023-11-13T17:00:00Z
300012,5000 OBAMA BL,2021-11-02T18:48:00Z
157056,5000 OBAMA BL,2020-06-05T01:30:00Z
912730,5000 OBAMA BL,2024-01-21T14:00:00Z
393503,5000 OBAMA BL,2021-07-19T18:27:00Z
409751,5000 OBAMA BL,2022-03-01T18:00:00Z
462498,5000 OBAMA BL,2022-10-28T16:05:00Z
250794,5000 OBAMA BL,2021-01-23T15:00:00Z
713806,5000 OBAMA BL,2023-10-26T01:55:00Z
314742,W 79TH ST,2021-07-19T02:18:00Z
219665,100 W 45TH ST,2021-06-21T13:00:00Z
532058,12200 FOOTHILL BL,2022-03-24T11:42:00Z
736610,12200 FOOTHILL BL,2023-11-09T08:00:00Z
909392,12200 FOOTHILL BL,2024-05-01T16:00:00Z
718958,12200 FOOTHILL BL,2023-03-23T04:30:00Z
147897,12200 FOOTHILL BL,2020-05-23T10:00:00Z
30187,12200 FOOTHILL BL,2020-01-08T10:30:00Z
256812,700 BARRACUDA ST,2021-03-06T16:00:00Z
581628,25100 FRAMPTON AV,2022-01-31T07:40:00Z
580261,25100 FRAMPTON AV,2022-02-02T15:50:00Z
467929,1100 S NORTON AV,2022-11-08T07:00:00Z
233,1100 S NORTON AV,2020-03-20T20:30:00Z
913555,1100 S NORTON AV,2024-02-18T06:30:00Z
411134,1100 S NORTON AV,2022-04-03T08:30:00Z
561371,2800 ELLENDALE PL,2022-10-09T18:30:00Z
256094,2800 ELLENDALE PL,2021-11-09T12:48:00Z
339254,2800 ELLENDALE PL,2021-02-02T15:25:00Z
644069,5400 TROOST AV,2022-08-27T15:00:00Z
145304,5400 TROOST AV,2020-12-17T22:45:00Z
39708,10500 MASON AV,2020-04-24T19:20:00Z
666088,10500 MASON AV,2023-05-04T22:40:00Z
126170,4300 GARDEN HOMES AV,2020-04-01T00:01:00Z
281362,21400 SHERMAN WY,2021-10-25T22:40:00Z
288639,21400 SHERMAN WY,2021-08-11T14:43:00Z
365686,7700 KRAFT AV,2021-10-29T05:30:00Z
321431,7700 KRAFT AV,2021-04-23T09:30:00Z
56110,7700 KRAFT AV,2020-11-21T20:15:00Z
659500,7700 KRAFT AV,2023-10-31T11:30:00Z
351621,17900 MONTAGUE CT,2021-10-28T12:05:00Z
207552,7300 LENNOX AV,2021-12-30T19:45:00Z
699628,7300 LENNOX AV,2023-03-14T18:30:00Z
485280,7300 LENNOX AV,2022-10-11T12:00:00Z
653782,7300 LENNOX AV,2023-01-12T01:50:00Z
15614,7300 LENNOX AV,2020-07-13T12:28:00Z
603427,10800 CROCKETT ST,2022-05-18T09:00:00Z
430327,8300 TOPANGA CANYON BL,2022-02-04T18:18:00Z
959500,8300 TOPANGA CANYON BL,2024-01-19T15:12:00Z
56525,8300 TOPANGA CANYON BL,2020-10-26T07:50:00Z
835043,8300 TOPANGA CANYON BL,2023-08-31T17:41:00Z
917727,8300 TOPANGA CANYON BL,2024-05-30T10:19:00Z
881761,8300 TOPANGA CANYON BL,2024-01-03T17:29:00Z
970735,8300 TOPANGA CANYON BL,2021-11-30T18:50:00Z
496656,8300 TOPANGA CANYON BL,2022-03-23T18:30:00Z
441746,8300 TOPANGA CANYON BL,2022-03-05T09:55:00Z
496780,8300 TOPANGA CANYON BL,2022-07-08T16:43:00Z
713689,8300 TOPANGA CANYON BL,2023-03-10T20:00:00Z
